time,lux
162.353,1263.43
162.452,1272.31
162.552,1272.31
162.653,1272.31
162.752,1272.31
162.852,1272.31
162.951,1272.31
163.051,1272.31
163.152,1272.31
163.253,1272.31
163.352,1272.31
163.453,1272.31
163.554,1272.31
163.652,1272.31
163.752,1272.31
163.852,1263.43
163.952,1263.43
164.052,1260.06
164.152,1242.78
164.253,1242.78
164.352,1260.06
164.453,1260.06
164.552,1263.43
164.652,1263.43
164.752,1263.43
164.852,1263.43
164.952,1263.43
165.052,1263.43
165.153,1275.70
165.252,1275.70
165.351,1293.28
165.451,1293.28
165.552,1293.28
165.652,1293.28
165.753,1293.28
165.852,1293.28
165.952,1293.28
166.052,1293.28
166.152,1293.28
166.250,1293.28
166.353,1293.28
166.453,1293.28
166.552,1272.31
166.652,1272.31
166.754,1272.31
166.853,1272.31
166.952,1272.31
167.053,1272.31
167.152,1272.31
167.251,1272.31
167.353,1263.43
167.452,1272.31
167.553,1272.31
167.653,1272.31
167.753,1272.31
167.852,1268.92
167.952,1260.06
168.052,1242.78
168.152,1242.78
168.252,1239.44
168.352,1239.44
168.453,1242.78
168.551,1242.78
168.653,1260.06
168.751,1272.31
168.851,1272.31
168.951,1272.31
169.052,1260.06
169.152,1260.06
169.252,1242.78
169.351,1242.78
169.452,1242.78
169.553,1242.78
169.653,1242.78
169.752,1242.78
169.853,1242.78
169.952,1242.78
170.053,1242.78
170.153,1242.78
170.253,1242.78
170.352,1242.78
170.451,1242.78
170.553,1242.78
170.652,1242.78
170.751,1242.78
170.852,1242.78
170.951,1242.78
171.051,1272.31
171.153,1272.31
171.251,1275.70
171.352,1302.30
171.451,1272.31
171.552,1272.31
171.652,1268.92
171.752,1268.92
171.852,1268.92
171.951,1251.56
172.053,1242.78
172.151,1242.78
172.251,1242.78
172.352,1242.78
172.451,1242.78
172.552,1242.78
172.653,1268.92
172.750,1268.92
172.852,1251.56
172.951,1272.31
173.052,1302.30
173.150,1302.30
173.251,1272.31
173.350,1242.78
173.451,1272.31
173.551,1275.70
173.650,1275.70
173.750,1275.70
173.851,1293.28
173.952,1305.75
174.052,1323.61
174.151,1239.44
174.251,1210.43
174.352,1398.71
174.450,1332.76
174.551,1122.98
174.650,1156.94
174.750,1367.25
174.851,1395.10
174.951,1239.44
175.050,1103.89
175.150,1156.94
175.250,1357.94
175.350,1421.05
175.450,1367.25
175.550,1284.64
175.650,1193.61
175.750,1126.10
175.850,1213.71
175.950,1336.26
176.050,1302.30
176.150,1210.43
176.250,1242.78
176.351,1336.26
176.451,1367.25
176.551,1302.30
176.650,1268.92
176.750,1272.31
176.849,1302.30
176.951,1284.64
177.050,1242.78
177.150,1242.78
177.249,1272.31
177.347,1272.31
177.449,1272.31
177.550,1289.86
177.650,1302.30
177.749,1302.30
177.850,1323.61
177.950,1332.76
178.049,1336.26
178.150,1354.40
178.250,1354.40
178.348,1354.40
178.447,1336.26
178.549,1327.09
178.648,1323.61
178.749,1305.75
178.849,1305.75
178.950,1327.09
179.050,1327.09
179.150,1327.09
179.249,1327.09
179.349,1305.75
179.450,1296.72
179.550,1293.28
179.650,1293.28
179.748,1293.28
179.849,1275.70
179.949,1275.70
180.049,1272.31
180.150,1272.31
180.249,1275.70
180.349,1275.70
180.449,1293.28
180.549,1293.28
180.648,1293.28
180.749,1275.70
180.849,1293.28
180.948,1293.28
181.049,1293.28
181.149,1293.28
181.249,1272.31
181.348,1272.31
181.449,1293.28
181.549,1302.30
181.649,1302.30
181.749,1272.31
181.849,1242.78
181.948,1242.78
182.048,1234.04
182.148,1242.78
182.248,1327.09
182.348,1424.71
182.448,1430.65
182.548,1281.23
182.647,1131.18
182.748,1024.65
182.847,1145.44
182.948,1556.97
183.048,1376.61
183.148,1142.59
183.248,1050.62
183.347,1072.12
183.449,1293.28
183.548,1457.04
183.649,1466.80
183.748,1336.26
183.848,1213.71
183.947,1213.71
184.048,1323.61
184.142,1327.09
184.246,1336.26
184.346,1357.94
184.447,1357.94
184.548,1327.09
184.648,1336.26
184.748,1339.77
184.847,1327.09
184.946,1327.09
185.047,1296.72
185.147,1296.72
185.247,1305.75
185.347,1330.58
185.447,1327.09
185.546,1266.81
185.647,1275.70
185.747,1300.16
185.846,1327.09
185.947,1309.21
186.047,1293.28
186.147,1272.31
186.246,1263.43
186.345,1263.43
186.445,1296.72
186.546,1305.75
186.646,1275.70
186.747,1296.72
186.846,1503.56
186.945,1314.82
187.045,1489.86
187.144,1284.64
187.246,1466.80
187.345,1323.94
187.444,1533.22
187.542,1101.10
187.645,1730.90
187.746,929.48
187.845,1547.18
187.944,1254.59
188.045,1017.24
188.145,1651.15
188.245,880.37
188.345,1402.33
188.443,1564.75
188.544,1225.66
188.643,1389.26
188.744,1367.25
188.843,1323.61
188.942,1234.04
189.044,1153.76
189.144,1181.87
189.244,1272.31
189.344,1263.43
189.442,1234.04
189.544,1327.09
189.642,1296.72
189.743,1357.94
189.842,1302.30
189.943,1098.89
190.042,1263.43
190.141,1367.25
190.242,1332.76
190.342,1242.78
190.441,1213.71
190.544,1430.65
190.642,1239.44
190.741,1242.78
190.842,1302.30
190.942,1246.12
191.042,1305.75
191.141,1305.75
191.242,1293.28
191.341,1268.92
191.440,1272.31
191.541,1272.31
191.642,1268.92
191.741,1272.31
191.841,1272.31
191.941,1268.92
192.041,1281.23
192.141,1302.30
192.241,1272.31
192.333,1260.06
192.439,1242.78
192.543,1239.44
192.641,1239.44
192.741,1242.78
192.842,1260.06
192.942,1272.31
193.041,1296.72
193.140,1300.16
193.241,1296.72
193.342,1327.09
193.440,1336.26
193.541,1323.61
193.640,1302.30
193.741,1272.31
193.841,1293.28
193.938,1305.75
194.040,1336.26
194.140,1357.94
194.240,1389.26
194.342,1453.33
194.440,1242.78
194.541,1072.12
194.641,1453.33
194.740,1117.92
194.840,1434.33
194.941,1275.70
195.040,1499.77
195.140,1188.34
195.240,1457.04
195.341,1205.11
195.439,1567.17
195.540,1132.37
195.640,1537.07
195.738,1228.65
195.839,1105.05
195.939,1601.62
196.037,1294.58
196.139,1086.17
196.237,1605.58
196.337,1510.79
196.438,934.99
196.539,1693.46
196.638,1038.00
196.737,1286.77
196.837,1082.83
196.937,1058.48
197.037,1376.61
197.139,1281.23
197.236,1142.59
197.337,1482.70
197.437,1463.08
197.536,1061.48
197.636,1608.05
197.736,1486.09
197.836,1150.89
197.936,1567.17
198.035,1139.43
198.133,1567.17
198.231,1115.11
198.331,1305.75
198.429,1466.80
198.529,1408.21
198.628,1367.25
198.728,1398.71
198.828,1398.71
198.928,1389.26
199.028,1367.25
199.128,1354.40
199.228,1314.82
199.328,1311.36
199.428,1302.30
199.528,1272.31
199.628,1272.31
199.727,1275.70
199.829,1239.44
199.928,1242.78
200.028,1181.87
200.128,1242.78
200.228,1242.78
200.327,1275.70
200.428,1411.85
200.528,1001.99
200.628,1591.27
200.728,1112.00
200.828,1129.23
200.928,1489.86
201.027,1424.71
201.127,1370.81
201.228,1357.94
201.327,1389.26
201.427,1389.26
201.527,1361.48
201.627,1357.94
201.727,1357.94
201.827,1336.26
201.927,1336.26
202.027,1332.76
202.127,1272.31
202.227,1272.31
202.327,1293.28
202.427,1293.28
202.527,1272.31
202.627,1272.31
202.726,1272.31
202.827,1272.31
202.927,1272.31
203.028,1272.31
203.127,1272.31
203.227,1272.31
203.327,1268.92
203.427,1268.92
203.527,1272.31
203.627,1272.31
203.727,1293.28
203.827,1293.28
203.927,1302.30
204.027,1323.61
204.127,1323.61
204.227,1336.26
204.327,1336.26
204.427,1336.26
204.527,1336.26
204.627,1357.94
204.727,1357.94
204.827,1357.94
204.927,1339.77
205.027,1336.26
205.127,1336.26
205.227,1305.75
205.327,1305.75
205.427,1302.30
205.527,1293.28
205.629,1275.70
205.727,1272.31
205.827,1272.31
205.927,1263.43
206.027,1246.12
206.127,1246.12
206.227,1246.12
206.327,1246.12
206.429,1263.43
206.527,1272.31
206.626,1272.31
206.726,1272.31
206.829,1272.31
206.926,1275.70
207.026,1302.30
207.127,1314.82
207.230,1332.76
207.331,1332.76
207.435,1332.76
207.534,1332.76
207.634,1336.26
207.734,1336.26
207.834,1336.26
207.934,1336.26
208.035,1336.26
208.136,1305.75
208.235,1293.28
208.335,1302.30
208.435,1305.75
208.535,1305.75
208.636,1302.30
208.734,1284.64
208.835,1275.70
208.937,1398.71
209.036,1411.85
209.134,1137.47
209.235,1148.61
209.336,1605.58
209.436,1170.51
209.535,1296.72
209.634,1647.11
209.734,981.45
209.834,1584.89
209.934,1417.76
210.034,973.98
210.134,1669.49
210.234,1198.89
210.334,1205.11
210.434,1472.87
210.534,925.02
210.634,1707.98
210.728,868.41
210.829,1669.49
210.929,925.28
211.034,1460.76
211.133,1210.74
211.233,969.38
211.333,1608.05
211.433,803.52
211.533,1676.09
211.633,966.83
211.732,1457.04
211.833,1290.19
211.933,1027.59
212.033,1466.80
212.132,1222.35
212.227,1156.94
212.325,1398.71
212.425,1145.75
212.525,1160.13
212.625,1529.39
212.725,871.05
212.825,1630.06
212.925,1072.41
213.024,1321.44
213.124,1178.95
213.225,1154.96
213.324,1239.76
213.424,1015.14
213.524,1549.59
213.624,843.94
213.724,1705.41
213.824,1373.04
213.924,934.99
214.024,1173.41
214.124,1527.00
214.224,1636.57
214.324,1509.72
214.424,1376.61
214.524,1332.76
214.624,1305.75
214.724,1336.26
214.824,1339.77
214.924,1357.94
215.024,1357.94
215.124,1357.94
215.224,1354.40
215.324,1336.26
215.424,1323.61
215.524,1323.61
215.624,1323.61
215.724,1323.61
215.824,1323.61
215.925,1323.61
216.024,1336.26
216.124,1354.40
216.224,1357.94
216.327,1357.94
216.427,1357.94
216.532,1389.26
216.632,1389.26
216.732,1392.86
216.832,1379.84
216.932,1361.48
217.032,1361.48
217.132,1357.94
217.233,1357.94
217.332,1339.77
217.433,1327.09
217.534,1327.09
217.633,1327.09
217.732,1327.09
217.833,1327.09
217.935,1330.58
218.034,1357.94
218.133,1357.94
218.235,1357.94
218.334,1357.94
218.436,1354.40
218.534,1336.26
218.632,1336.26
218.735,1323.61
218.835,1323.61
218.936,1305.75
219.033,1302.30
219.134,1302.30
219.235,1302.30
219.335,1305.75
219.435,1323.61
219.534,1323.61
219.634,1332.76
219.735,1336.26
219.834,1336.26
219.934,1336.26
220.033,1336.26
220.135,1336.26
220.235,1336.26
220.335,1336.26
220.435,1332.76
220.535,1332.76
220.636,1332.76
220.734,1332.76
220.834,1332.76
220.935,1332.76
221.035,1332.76
221.135,1332.76
221.235,1332.76
221.336,1332.76
221.435,1332.76
221.537,1302.30
221.635,1302.30
221.735,1302.30
221.837,1302.30
221.936,1302.30
222.034,1302.30
222.135,1302.30
222.235,1302.30
222.336,1302.30
222.436,1302.30
222.535,1302.30
222.634,1302.30
222.734,1305.75
222.836,1305.75
222.936,1305.75
223.034,1302.30
223.135,1302.30
223.236,1302.30
223.335,1302.30
223.434,1302.30
223.535,1302.30
223.636,1302.30
223.734,1302.30
223.835,1302.30
223.934,1302.30
224.036,1302.30
224.135,1275.70
224.234,1272.31
224.335,1272.31
224.434,1302.30
224.534,1332.76
224.636,1336.26
224.734,1363.69
224.834,1363.69
224.933,1354.40
225.034,1336.26
225.135,1332.76
225.234,1332.76
225.335,1332.76
225.435,1332.76
225.533,1336.26
225.634,1336.26
225.735,1305.75
225.835,1336.26
225.933,1367.25
226.034,1336.26
226.134,1323.61
226.235,1323.61
226.334,1305.75
226.436,1323.61
226.534,1305.75
226.635,1246.12
226.734,1213.71
226.834,1272.31
226.934,1272.31
227.033,1302.30
227.134,1332.76
227.233,1336.26
227.334,1305.75
227.434,1275.70
227.533,1302.30
227.634,1272.31
227.733,1260.06
227.833,1293.28
227.933,1323.61
228.034,1323.61
228.134,1323.61
228.233,1323.61
228.332,1336.26
228.433,1357.94
228.534,1357.94
228.633,1357.94
228.733,1354.40
228.834,1305.75
228.933,1302.30
229.033,1332.76
229.134,1354.40
229.233,1354.40
229.333,1357.94
229.435,1357.94
229.533,1354.40
229.635,1323.61
229.733,1305.75
229.834,1302.30
229.933,1323.61
230.036,1323.61
230.135,1332.76
230.234,1305.75
230.334,1302.30
230.433,1302.30
230.536,1302.30
230.635,1336.26
230.735,1336.26
230.836,1305.75
230.935,1293.28
231.035,1392.86
231.135,1523.17
231.236,1385.66
231.337,1213.71
231.432,1293.28
231.538,1486.09
231.636,1336.26
231.737,1327.09
231.837,1421.05
231.936,1389.26
232.037,1323.61
232.137,1263.43
232.237,1305.75
232.338,1421.05
232.437,1336.26
232.538,1354.40
232.637,1336.26
232.737,1367.25
232.837,1389.26
232.937,1499.77
233.037,1272.31
233.137,1457.04
233.237,1430.65
233.337,1327.09
233.437,1571.07
233.536,1302.30
233.637,1348.66
233.736,1533.22
233.837,1296.72
233.936,1470.54
234.036,1357.94
234.135,1370.81
234.235,1327.09
234.335,1305.75
234.434,1327.09
234.534,1327.09
234.636,1357.94
234.734,1357.94
234.835,1367.25
234.935,1357.94
235.035,1357.94
235.135,1357.94
235.234,1336.26
235.335,1336.26
235.435,1357.94
235.534,1389.26
235.634,1389.26
235.734,1367.25
235.834,1327.09
235.934,1293.28
236.034,1323.61
236.134,1389.26
236.234,1434.33
236.334,1434.33
236.434,1367.25
236.534,1302.30
236.632,1272.31
236.734,1293.28
236.834,1305.75
236.931,1323.61
237.034,1327.09
237.134,1357.94
237.233,1379.84
237.333,1392.86
237.434,1424.71
237.531,1392.86
237.633,1357.94
237.733,1336.26
237.833,1336.26
237.933,1323.61
238.032,1323.61
238.133,1336.26
238.234,1354.40
238.332,1357.94
238.431,1354.40
238.533,1336.26
238.634,1323.61
238.733,1323.61
238.833,1323.61
238.933,1320.12
239.031,1320.12
239.133,1323.61
239.234,1336.26
239.333,1354.40
239.431,1354.40
239.533,1336.26
239.631,1336.26
239.733,1336.26
239.831,1354.40
239.930,1357.94
240.035,1389.26
240.131,1389.26
240.231,1357.94
240.332,1357.94
240.431,1336.26
240.533,1336.26
240.630,1336.26
240.732,1354.40
240.830,1336.26
240.932,1336.26
241.031,1357.94
241.132,1385.66
241.229,1367.25
241.333,1357.94
241.429,1357.94
241.530,1357.94
241.630,1357.94
241.733,1357.94
241.830,1357.94
241.932,1354.40
242.030,1354.40
242.131,1336.26
242.232,1332.76
242.329,1305.75
242.430,1323.61
242.531,1302.30
242.631,1302.30
242.730,1323.61
242.830,1332.76
242.930,1332.76
243.030,1332.76
243.130,1332.76
243.229,1332.76
243.330,1336.26
243.430,1357.94
243.530,1367.25
243.632,1389.26
243.730,1389.26
243.828,1392.86
243.929,1389.26
244.030,1389.26
244.130,1424.71
244.231,1389.26
244.330,1323.61
244.430,1392.86
244.529,1499.77
244.630,1210.43
244.730,1117.92
244.830,1630.06
244.929,1430.65
245.029,1242.78
245.131,1327.09
245.229,1357.94
245.330,1357.94
245.430,1354.40
245.530,1354.40
245.630,1357.94
245.729,1361.48
245.829,1379.84
245.929,1389.26
246.030,1389.26
246.130,1361.48
246.230,1357.94
246.329,1354.40
246.431,1336.26
246.530,1323.61
246.629,1293.28
246.729,1289.86
246.828,1293.28
246.929,1323.61
247.029,1354.40
247.131,1357.94
247.229,1389.26
247.329,1367.25
247.428,1354.40
247.528,1354.40
247.629,1354.40
247.728,1357.94
247.829,1357.94
247.931,1354.40
248.029,1305.75
248.129,1293.28
248.229,1293.28
248.332,1323.61
248.429,1336.26
248.529,1354.40
248.628,1354.40
248.729,1332.76
248.830,1323.61
248.929,1320.12
249.029,1302.30
249.128,1320.12
249.230,1332.76
249.328,1336.26
249.429,1354.40
249.529,1354.40
249.629,1354.40
249.729,1354.40
249.828,1354.40
249.930,1354.40
250.029,1336.26
250.128,1305.75
250.229,1242.78
250.329,1230.72
250.429,1263.43
250.528,1305.75
250.628,1332.76
250.728,1327.09
250.828,1323.61
250.929,1305.75
251.029,1305.75
251.128,1275.70
251.230,1246.12
251.328,1213.71
251.430,1185.10
251.528,1225.66
251.630,1239.44
251.728,1165.31
251.828,1156.94
251.929,1196.86
252.030,1217.00
252.130,1217.00
252.230,1217.00
252.329,1160.13
252.431,1129.23
252.530,1105.05
252.631,1132.37
252.731,1105.05
252.831,1078.18
252.931,1113.17
253.030,1217.00
253.131,1288.06
253.231,1309.21
253.331,1279.11
253.430,1254.92
253.531,1254.92
253.632,1275.70
253.731,1302.30
253.831,1305.75
253.932,1357.94
254.031,1370.81
254.132,1357.94
254.232,1327.09
254.331,1296.72
254.432,1263.43
254.530,1242.78
254.631,1272.31
254.731,1323.61
254.832,1354.40
254.931,1332.76
255.030,1302.30
255.131,1305.75
255.232,1296.72
255.331,1296.72
255.430,1327.09
255.531,1327.09
255.631,1323.61
255.731,1323.61
255.831,1327.09
255.931,1336.26
256.030,1323.61
256.131,1302.30
256.231,1305.75
256.331,1327.09
256.429,1361.48
256.532,1379.84
256.630,1361.48
256.731,1330.58
256.832,1314.49
256.931,1327.09
257.030,1357.94
257.132,1415.13
257.232,1453.33
257.332,1398.71
257.431,1354.40
257.530,1327.09
257.631,1296.72
257.731,1327.09
257.830,1357.94
257.931,1321.44
258.030,1261.33
258.131,1291.15
258.231,1300.16
258.331,1330.58
258.431,1330.58
258.529,1352.19
258.631,1355.73
258.731,1365.04
258.830,1392.86
258.930,1392.86
259.030,1392.86
259.131,1424.71
259.231,1361.48
259.331,1370.81
259.430,1357.94
259.530,1357.94
259.631,1336.26
259.730,1293.28
259.830,1293.28
259.930,1323.61
260.029,1327.09
260.131,1336.26
260.230,1357.94
260.330,1361.48
260.430,1389.26
260.529,1402.33
260.630,1389.26
260.729,1357.94
260.830,1327.09
260.930,1323.61
261.029,1327.09
261.131,1327.09
261.231,1361.48
261.330,1361.48
261.430,1327.09
261.529,1305.75
261.630,1296.72
261.729,1327.09
261.830,1424.71
261.929,1457.04
262.030,1430.65
262.130,1190.36
262.230,1357.94
262.329,1505.92
262.429,1098.89
262.529,1686.81
262.629,936.71
262.729,1254.59
262.830,1712.11
262.930,1115.11
263.029,969.38
263.129,1605.58
263.229,1257.01
263.328,991.55
263.429,1737.67
263.529,1131.18
263.628,1778.80
263.729,1131.18
263.829,1516.97
263.928,1316.99
264.028,1228.65
264.126,1519.72
264.228,1196.55
264.325,1577.42
264.425,1112.87
264.527,1712.11
264.626,1016.96
264.727,1705.41
264.826,1095.81
264.926,1752.84
265.026,1016.96
265.125,1630.06
265.226,991.55
265.324,1680.17
265.425,1027.59
265.524,1626.07
265.624,1404.59
265.723,1217.00
265.824,1402.33
265.924,1489.86
266.024,1281.23
266.125,1296.72
266.223,1463.08
266.322,1053.61
266.423,1527.00
266.524,1178.95
266.623,1348.66
266.724,1360.49
266.821,994.42
266.922,1583.78
267.021,801.02
267.122,1712.11
267.223,978.60
267.323,1493.63
267.421,1499.77
267.515,1193.61
267.622,1185.10
267.722,1489.86
267.821,1434.33
267.921,1421.05
268.021,1305.75
268.121,1302.30
268.221,1332.76
268.321,1332.76
268.421,1336.26
268.521,1357.94
268.621,1389.26
268.721,1392.86
268.821,1398.71
268.920,1398.71
269.020,1367.25
269.112,1363.69
269.213,1354.40
269.316,1354.40
269.421,1332.76
269.521,1332.76
269.620,1354.40
269.720,1354.40
269.820,1357.94
269.920,1389.26
270.020,1389.26
270.120,1389.26
270.220,1370.81
270.320,1357.94
270.420,1357.94
270.520,1357.94
270.620,1354.40
270.719,1354.40
270.820,1354.40
270.920,1354.40
271.020,1336.26
271.115,1354.40
271.221,1354.40
271.320,1354.40
271.420,1357.94
271.520,1385.66
271.620,1385.66
271.720,1385.66
271.820,1385.66
271.920,1367.25
272.020,1357.94
272.120,1357.94
272.217,1357.94
272.314,1357.94
272.415,1357.94
272.520,1354.40
272.621,1354.40
272.720,1336.26
272.820,1332.76
272.919,1323.61
273.020,1323.61
273.120,1323.61
273.220,1323.61
273.320,1323.61
273.421,1323.61
273.520,1323.61
273.620,1327.09
273.720,1357.94
273.820,1357.94
273.914,1361.48
274.014,1379.84
274.121,1389.26
274.221,1392.86
274.321,1392.86
274.420,1389.26
274.521,1389.26
274.620,1379.84
274.720,1357.94
274.819,1357.94
274.920,1357.94
275.019,1357.94
275.120,1354.40
275.219,1354.40
275.320,1354.40
275.420,1354.40
275.521,1354.40
275.620,1357.94
275.721,1357.94
275.819,1354.40
275.920,1336.26
276.022,1323.61
276.119,1323.61
276.219,1302.30
276.321,1302.30
276.419,1302.30
276.519,1302.30
276.620,1302.30
276.721,1323.61
276.821,1323.61
276.919,1336.26
277.019,1354.40
277.119,1336.26
277.220,1354.40
277.320,1357.94
277.420,1357.94
277.520,1357.94
277.620,1357.94
277.720,1357.94
277.822,1357.94
277.921,1357.94
278.022,1357.94
278.120,1357.94
278.221,1357.94
278.321,1357.94
278.422,1357.94
278.520,1357.94
278.622,1357.94
278.722,1361.48
278.820,1361.48
278.921,1361.48
279.020,1361.48
279.121,1379.84
279.220,1379.84
279.321,1389.26
279.420,1389.26
279.522,1389.26
279.620,1389.26
279.720,1389.26
279.821,1389.26
279.919,1379.84
280.020,1361.48
280.120,1361.48
280.219,1389.26
280.321,1389.26
280.420,1389.26
280.521,1392.86
280.620,1392.86
280.721,1421.05
280.821,1392.86
280.919,1392.86
281.020,1389.26
281.119,1389.26
281.221,1389.26
281.320,1389.26
281.421,1389.26
281.520,1361.48
281.619,1361.48
281.722,1389.26
281.821,1389.26
281.919,1389.26
282.021,1389.26
282.121,1389.26
282.220,1370.81
282.320,1357.94
282.421,1357.94
282.520,1367.25
282.621,1367.25
282.721,1357.94
282.822,1357.94
282.921,1357.94
283.021,1354.40
283.121,1354.40
283.221,1354.40
283.323,1354.40
283.423,1357.94
283.521,1357.94
283.623,1367.25
283.723,1370.81
283.821,1389.26
283.923,1367.25
284.021,1367.25
284.123,1354.40
284.223,1354.40
284.324,1336.26
284.425,1332.76
284.524,1332.76
284.624,1332.76
284.724,1332.76
284.824,1336.26
284.925,1336.26
285.025,1336.26
285.125,1332.76
285.224,1332.76
285.325,1332.76
285.426,1323.61
285.527,1323.61
285.627,1327.09
285.726,1336.26
285.825,1357.94
285.925,1357.94
286.026,1339.77
286.124,1339.77
286.223,1336.26
286.325,1336.26
286.424,1336.26
286.525,1357.94
286.626,1357.94
286.727,1357.94
286.826,1357.94
286.926,1336.26
287.025,1336.26
287.126,1354.40
287.225,1367.25
287.325,1357.94
287.425,1357.94
287.525,1354.40
287.625,1357.94
287.724,1363.69
287.825,1363.69
287.924,1354.40
288.023,1332.76
288.123,1302.30
288.224,1293.28
288.324,1323.61
288.424,1348.66
288.523,1357.94
288.623,1348.66
288.723,1327.09
288.824,1327.09
288.924,1330.58
289.024,1357.94
289.124,1389.26
289.223,1389.26
289.323,1392.86
289.423,1392.86
289.524,1389.26
289.623,1389.26
289.724,1385.66
289.825,1357.94
289.923,1354.40
290.023,1327.09
290.123,1323.61
290.224,1327.09
290.323,1354.40
290.424,1357.94
290.522,1389.26
290.623,1389.26
290.724,1389.26
290.823,1389.26
290.923,1389.26
291.023,1357.94
291.124,1357.94
291.228,1354.40
291.322,1354.40
291.423,1354.40
291.524,1354.40
291.623,1354.40
291.722,1354.40
291.823,1354.40
291.924,1354.40
292.023,1354.40
292.122,1354.40
292.223,1354.40
292.323,1354.40
292.420,1354.40
292.524,1336.26
292.622,1336.26
292.723,1332.76
292.823,1332.76
292.922,1332.76
293.023,1332.76
293.123,1336.26
293.223,1354.40
293.323,1354.40
293.424,1354.40
293.523,1354.40
293.621,1336.26
293.723,1336.26
293.823,1336.26
293.923,1336.26
294.025,1336.26
294.124,1332.76
294.222,1332.76
294.323,1332.76
294.423,1332.76
294.523,1336.26
294.623,1336.26
294.723,1354.40
294.823,1336.26
294.922,1336.26
295.021,1336.26
295.123,1336.26
295.222,1336.26
295.323,1336.26
295.422,1336.26
295.522,1336.26
295.622,1336.26
295.724,1336.26
295.823,1336.26
295.922,1336.26
296.024,1336.26
296.122,1336.26
296.223,1354.40
296.322,1354.40
296.423,1357.94
296.523,1357.94
296.622,1370.81
296.722,1389.26
296.823,1389.26
296.922,1367.25
297.022,1357.94
297.122,1336.26
297.221,1336.26
297.321,1336.26
297.422,1357.94
297.522,1357.94
297.622,1370.81
297.723,1389.26
297.822,1389.26
297.922,1389.26
298.022,1389.26
298.121,1367.25
298.222,1354.40
298.322,1336.26
298.422,1354.40
298.522,1357.94
298.622,1357.94
298.722,1367.25
298.821,1367.25
298.920,1367.25
299.020,1367.25
299.122,1367.25
299.221,1357.94
299.320,1354.40
299.419,1354.40
299.521,1354.40
299.621,1354.40
299.721,1357.94
299.820,1367.25
299.920,1354.40
300.021,1302.30
300.120,1323.61
300.221,1486.09
300.322,1571.07
300.421,1341.96
300.522,1098.89
300.623,1266.81
300.722,1665.42
300.823,1495.99
300.923,1134.32
301.022,1019.89
301.123,1457.04
301.222,1676.09
301.324,1302.30
301.422,1101.97
301.522,1284.31
301.622,1595.21
301.721,1701.29
301.820,1605.58
301.924,1434.33
302.023,1305.75
302.122,1188.34
302.223,1176.63
302.322,1237.37
302.421,1348.66
302.523,1447.32
302.621,1489.86
302.722,1457.04
302.822,1421.05
302.922,1389.26
303.022,1357.94
303.122,1357.94
303.221,1357.94
303.322,1367.25
303.421,1389.26
303.521,1389.26
303.621,1389.26
303.723,1389.26
303.822,1392.86
303.917,1421.05
304.020,1424.71
304.122,1443.63
304.222,1424.71
304.322,1421.05
304.423,1385.66
304.521,1367.25
304.622,1354.40
304.722,1354.40
304.821,1354.40
304.921,1367.25
305.022,1367.25
305.123,1367.25
305.223,1367.25
305.322,1336.26
305.419,1305.75
305.521,1305.75
305.622,1302.30
305.721,1302.30
305.822,1336.26
305.922,1336.26
306.021,1275.70
306.122,1246.12
306.222,1336.26
306.321,1305.75
306.421,1246.12
306.521,1318.30
306.621,1242.78
306.720,1305.75
306.821,1370.81
306.920,1392.86
307.019,1277.82
307.121,1701.29
307.220,1165.31
307.320,1457.04
307.419,1246.12
307.520,1370.81
307.619,1222.35
307.719,1630.06
307.819,1006.69
307.918,1676.09
308.018,976.82
308.118,1712.11
308.219,1006.69
308.319,1712.11
308.419,1378.84
308.519,1153.76
308.619,1392.86
308.718,1402.33
308.818,1389.26
308.918,1370.81
309.018,1367.25
309.118,1367.25
309.218,1363.69
309.318,1389.26
309.418,1402.33
309.517,1392.86
309.617,1330.58
309.718,1317.96
309.818,1389.26
309.917,1457.04
310.017,1493.63
310.117,1513.16
310.217,1489.86
310.317,1480.00
310.416,1424.71
310.516,1392.86
310.617,1361.48
310.717,1361.48
310.817,1392.86
310.917,1374.38
311.017,1361.48
311.117,1357.94
311.217,1389.26
311.317,1389.26
311.416,1392.86
311.517,1424.71
311.617,1447.32
311.717,1270.20
311.816,1191.58
311.917,1327.09
312.017,1357.94
312.116,1357.94
312.217,1370.81
312.317,1392.86
312.417,1389.26
312.516,1389.26
312.616,1402.33
312.716,1434.33
312.815,1457.04
312.917,1434.33
313.014,1421.05
313.115,1389.26
313.217,1389.26
313.317,1392.86
313.414,1361.48
313.515,1270.20
313.617,1266.81
313.717,1296.72
313.814,1300.16
313.916,1357.94
314.016,1421.05
314.115,1424.71
314.216,1424.71
314.315,1457.04
314.415,1460.76
314.516,1447.32
314.615,1428.37
314.716,1443.63
314.815,1457.04
314.913,1489.86
315.015,1489.86
315.115,1489.86
315.215,1486.09
315.316,1457.04
315.414,1457.04
315.514,1457.04
315.614,1424.71
315.714,1424.71
315.814,1424.71
315.915,1424.71
316.014,1434.33
316.115,1430.65
316.214,1430.65
316.314,1421.05
316.414,1421.05
316.516,1421.05
316.614,1402.33
316.714,1398.71
316.815,1389.26
316.914,1389.26
317.014,1367.25
317.113,1332.76
317.213,1323.61
317.314,1354.40
317.415,1357.94
317.514,1421.05
317.614,1398.71
317.714,1385.66
317.813,1389.26
317.914,1367.25
