time,lux
349.459,173.03
349.559,221.09
349.661,222.15
349.757,133.25
349.859,205.17
349.958,186.50
350.059,194.80
350.159,194.90
350.258,151.53
350.359,207.19
350.458,183.46
350.558,173.03
350.658,196.38
350.758,206.18
350.859,169.89
350.959,154.29
351.059,157.24
351.158,207.72
351.259,159.37
351.358,189.85
351.459,148.65
351.558,160.31
351.659,146.61
351.761,199.94
351.861,152.94
351.958,142.44
352.058,155.12
352.158,121.16
352.258,183.46
352.358,200.93
352.458,150.79
352.558,130.53
352.658,140.45
352.758,175.39
352.858,130.53
352.958,216.84
353.058,170.77
353.158,168.45
353.258,137.17
353.358,164.74
353.458,173.93
353.558,129.40
353.658,168.45
353.758,187.45
353.858,148.73
353.957,166.15
354.058,180.10
354.158,168.45
354.258,155.04
354.357,187.45
354.458,170.77
354.558,152.94
354.658,142.51
354.758,157.32
354.858,138.42
354.957,110.43
355.058,147.41
355.158,211.41
355.257,175.39
355.357,182.53
355.458,157.32
355.557,177.78
355.655,163.09
355.757,174.49
355.857,146.69
355.957,172.22
356.057,158.69
356.157,186.50
356.257,179.27
356.357,158.61
356.457,180.19
356.557,172.22
356.657,204.17
356.757,143.72
356.857,166.15
356.955,154.21
357.057,200.04
357.157,174.49
357.257,170.69
357.358,207.72
357.457,172.22
357.557,176.87
357.657,172.13
357.757,151.30
357.857,176.87
357.957,202.54
358.057,176.96
358.157,149.23
358.257,155.64
358.357,181.69
358.457,147.11
358.557,154.29
358.657,147.84
358.756,150.05
358.857,126.74
358.957,124.19
359.057,139.67
359.157,163.09
359.257,160.92
359.357,167.66
359.457,140.38
359.555,212.05
359.655,185.56
359.763,160.07
359.857,145.09
359.957,175.96
360.056,198.07
360.157,206.81
360.256,176.87
360.357,206.81
360.458,158.69
360.557,174.58
360.660,173.68
360.759,142.93
360.859,191.49
360.957,147.11
361.057,165.36
361.157,160.07
361.255,140.94
361.357,179.27
361.457,169.89
361.557,193.93
361.657,181.69
361.755,196.48
361.860,165.28
361.959,163.09
362.057,172.22
362.156,133.03
362.256,137.72
362.357,141.72
362.455,154.29
362.557,165.36
362.658,184.04
362.756,179.27
362.856,141.65
362.957,182.62
363.057,152.20
363.157,145.89
363.257,154.37
363.357,152.12
363.457,112.18
363.557,154.37
363.657,160.92
363.757,147.92
363.856,165.36
363.957,165.36
364.056,176.87
364.156,169.89
364.257,133.64
364.356,194.80
364.457,126.01
364.556,158.61
364.657,100.41
364.756,151.61
364.857,159.46
364.957,201.55
365.056,212.05
365.157,147.11
365.256,155.56
365.356,147.11
365.455,138.90
365.554,151.30
365.654,160.07
365.754,151.30
365.854,159.99
365.954,192.96
366.055,147.11
366.154,169.00
366.254,138.90
366.354,149.23
366.454,188.04
366.555,153.54
366.654,190.53
366.754,121.60
366.854,138.90
366.954,143.00
367.054,188.04
367.154,104.70
367.254,175.96
367.354,125.94
367.454,166.70
367.554,114.31
367.656,131.00
367.755,151.38
367.854,155.64
367.954,157.84
368.054,213.62
368.154,162.23
368.254,170.44
368.354,184.62
368.454,165.91
368.564,192.09
368.654,152.63
368.756,134.87
368.855,169.00
368.955,127.13
369.056,129.12
369.156,142.14
369.254,168.12
369.354,132.96
369.456,124.57
369.555,189.58
369.655,161.37
369.756,202.17
369.855,182.17
369.955,154.73
370.054,200.56
370.156,192.96
370.255,164.49
370.355,182.17
370.456,196.99
370.555,192.96
370.655,168.12
370.755,215.30
370.855,159.90
370.955,133.79
371.055,153.46
371.155,153.46
371.255,178.35
371.355,191.49
371.455,177.44
371.555,172.78
371.655,136.18
371.758,102.39
371.857,181.69
371.958,166.70
372.058,131.00
372.155,210.00
372.255,163.63
372.355,181.60
372.455,149.23
372.555,155.64
372.655,154.81
372.755,156.92
372.855,140.16
372.955,185.56
373.055,171.33
373.155,157.84
373.256,154.81
373.355,180.67
373.455,127.20
373.555,174.66
373.655,140.94
373.755,104.06
373.854,109.10
373.955,188.99
374.055,156.40
374.155,157.76
374.255,164.49
374.355,175.05
374.455,190.53
374.555,130.25
374.656,152.55
374.755,119.05
374.855,205.80
374.954,146.38
375.055,156.92
375.155,160.60
375.254,155.64
375.355,200.56
375.455,126.47
375.555,165.82
375.655,195.41
375.753,200.56
375.855,169.00
375.955,163.63
376.055,168.12
376.155,175.05
376.254,132.28
376.355,157.00
376.455,164.49
376.555,155.64
376.655,172.69
376.754,170.44
376.855,182.17
376.955,154.81
377.055,144.21
377.155,184.62
377.255,165.91
377.354,159.14
377.455,168.12
377.554,124.57
377.654,189.58
377.754,152.63
377.854,169.00
377.954,188.04
378.054,179.75
378.154,180.76
378.254,168.12
378.354,192.00
378.454,198.07
378.555,187.09
378.654,220.14
378.754,185.56
378.855,227.35
378.955,119.75
379.054,256.43
379.155,182.26
379.255,138.20
379.354,114.38
379.455,163.63
379.555,168.12
379.655,144.21
379.754,151.30
379.855,200.56
379.954,110.91
380.055,164.49
380.155,152.63
380.255,170.44
380.355,159.14
380.455,129.12
380.555,159.14
380.655,144.21
380.754,177.44
380.855,173.59
380.954,131.00
381.055,157.00
381.154,116.11
381.255,149.23
381.354,175.96
381.454,189.49
381.554,136.88
381.655,151.30
381.754,205.80
381.855,165.91
381.954,161.37
382.054,138.12
382.154,152.63
382.254,166.70
382.354,125.29
382.454,204.79
382.555,124.57
382.654,148.42
382.754,180.76
382.853,148.42
382.954,149.15
383.054,127.13
383.154,164.49
383.254,94.43
383.354,183.20
383.454,145.01
383.554,188.04
383.654,132.14
383.754,140.16
383.854,147.03
383.954,179.84
384.054,192.09
384.154,128.32
384.253,146.31
384.354,159.22
384.454,140.08
384.554,230.18
384.654,149.97
384.754,182.53
384.854,127.20
384.953,149.97
385.053,133.72
385.154,129.05
385.254,183.11
385.353,144.14
385.454,199.57
385.552,136.18
385.654,170.44
385.753,125.74
385.853,115.55
385.953,105.16
386.053,157.84
386.154,131.07
386.254,134.19
386.353,169.00
386.453,182.17
386.554,154.81
386.654,184.62
386.753,165.91
386.853,150.56
386.953,136.18
387.053,142.21
387.153,109.10
387.253,193.93
387.353,198.07
387.453,192.00
387.553,193.83
387.654,160.84
387.753,191.40
387.853,191.49
387.953,192.96
388.054,162.23
388.154,227.35
388.253,191.40
388.353,151.30
388.453,204.17
388.553,192.96
388.654,173.59
388.752,191.40
388.854,151.30
388.953,185.56
389.053,201.65
389.153,185.56
389.253,155.64
389.354,162.23
389.453,164.49
389.553,158.61
389.653,209.37
389.753,210.00
389.853,169.00
389.953,192.96
390.053,129.05
390.154,137.72
390.253,145.89
390.353,131.82
390.453,129.86
390.553,166.70
390.654,136.95
390.753,171.33
390.853,171.33
390.953,157.84
391.052,192.00
391.153,211.03
391.253,198.07
391.353,175.96
391.453,211.03
391.553,170.35
391.654,157.00
391.752,168.12
391.853,180.76
391.953,178.26
392.053,173.68
392.153,131.07
392.253,157.84
392.353,143.00
392.453,116.11
392.553,181.69
392.653,180.67
392.753,176.05
392.853,163.63
392.953,183.11
393.053,151.30
393.153,195.50
393.253,129.12
393.353,155.64
393.453,162.23
393.553,134.95
393.653,136.95
393.753,183.11
393.853,159.99
393.953,159.99
394.053,155.64
394.153,159.99
394.253,165.36
394.353,165.82
394.453,149.15
394.553,181.60
394.653,149.15
394.753,155.64
394.852,184.13
394.953,184.04
395.053,184.13
395.153,203.17
395.251,203.17
395.353,168.12
395.453,164.41
395.553,183.20
395.653,159.99
395.753,190.53
395.851,169.00
395.953,132.96
396.053,154.29
396.153,158.69
396.253,179.27
396.352,143.72
396.452,193.93
396.553,165.28
396.653,170.69
396.752,163.09
396.853,188.89
396.952,193.93
397.052,222.81
397.152,186.50
397.252,217.39
397.352,184.04
397.453,154.37
397.553,176.87
397.653,168.54
397.752,147.84
397.853,211.95
397.952,229.51
398.052,196.38
398.152,163.01
398.253,240.95
398.351,204.45
398.453,167.11
398.553,193.93
398.653,172.22
398.752,176.96
398.852,176.87
398.952,214.76
399.050,184.13
399.150,176.87
399.251,167.57
399.352,165.28
399.450,188.04
399.551,165.28
399.652,191.49
399.752,169.89
399.852,158.69
399.952,146.69
400.052,148.81
400.152,140.53
400.252,159.54
400.352,179.27
400.453,188.99
400.551,152.20
400.653,152.20
400.752,169.89
400.852,177.78
400.952,159.54
401.052,147.92
401.152,168.45
401.252,124.91
401.353,199.94
401.453,182.53
401.552,115.68
401.652,153.77
401.752,206.08
401.852,216.84
401.952,175.39
402.052,133.17
402.152,206.08
402.252,190.90
402.352,189.85
402.452,189.94
402.552,177.78
402.652,175.48
402.752,173.12
402.852,144.59
402.952,144.59
403.052,142.51
403.152,149.46
403.252,167.03
403.352,151.61
403.452,188.39
403.552,185.91
403.652,138.42
403.752,150.86
403.850,117.49
403.952,151.68
404.052,155.04
404.152,197.46
404.252,169.89
404.352,168.45
404.452,172.13
404.552,152.94
404.652,149.97
404.752,121.16
404.852,187.35
404.952,161.69
405.052,131.28
405.152,152.94
405.252,169.33
405.352,158.16
405.452,216.74
405.552,221.19
405.652,201.55
405.752,210.39
405.852,175.31
405.952,184.04
406.052,155.12
406.152,161.69
406.252,130.46
406.352,114.57
406.452,139.19
406.552,174.49
406.652,138.42
406.752,195.87
406.852,180.19
406.952,166.15
407.051,162.55
407.152,170.69
407.251,187.45
407.352,132.49
407.451,150.79
407.552,177.69
407.652,218.43
407.752,168.45
407.852,167.57
407.952,191.40
408.052,179.27
408.152,161.61
408.251,173.93
408.352,161.69
408.452,201.55
408.552,179.18
408.652,198.96
408.751,206.81
408.852,143.79
408.952,180.28
409.051,145.81
409.151,187.35
409.251,188.89
409.351,156.40
409.451,113.89
409.551,168.45
409.651,172.22
409.750,172.13
409.851,177.78
409.951,135.63
410.051,169.89
410.151,160.84
410.251,105.34
410.351,168.45
410.451,159.46
410.551,131.82
410.652,139.75
410.751,167.57
410.851,148.65
410.951,113.89
411.051,97.84
411.151,138.42
411.251,152.94
411.351,148.65
411.451,158.61
411.551,136.47
411.651,141.65
411.751,124.12
411.851,187.45
411.951,179.27
412.052,186.50
412.151,154.29
412.251,143.72
412.351,136.47
412.451,186.50
412.551,156.48
412.650,122.31
412.751,186.50
412.850,176.87
412.951,163.17
413.051,141.72
413.151,135.63
413.254,147.84
413.351,180.19
413.451,158.69
413.551,150.05
413.651,135.71
413.754,158.69
413.851,131.07
413.951,152.20
414.051,145.09
414.151,149.23
414.251,191.49
414.351,99.79
414.451,167.57
414.551,204.17
414.651,185.56
414.751,141.65
414.851,169.97
414.951,192.96
415.051,171.33
415.150,175.96
415.250,149.15
415.351,140.94
415.451,113.34
415.551,178.35
415.651,149.23
415.751,131.74
415.851,137.64
415.949,184.04
416.051,152.20
416.151,151.38
416.250,134.95
416.350,149.15
416.450,127.93
416.554,143.72
416.651,154.29
416.750,183.20
416.850,120.45
416.951,172.13
417.050,159.99
417.151,164.49
417.250,151.30
417.350,192.96
417.451,136.88
417.550,171.33
417.650,147.11
417.750,134.95
417.850,144.29
417.950,160.07
418.050,160.07
418.150,153.54
418.250,153.54
418.350,148.42
418.450,143.00
418.550,143.00
418.650,145.09
418.750,147.19
418.850,151.38
418.950,145.09
419.050,136.95
419.150,136.95
419.250,143.00
419.350,155.64
419.449,134.95
419.550,134.95
419.650,143.00
419.750,147.11
419.850,149.15
419.950,125.29
420.051,136.95
420.150,140.94
420.250,112.54
420.350,209.37
420.450,117.92
420.550,183.11
420.650,164.41
420.749,209.37
420.850,217.39
420.950,199.57
421.050,157.76
421.149,196.99
421.249,123.40
421.348,147.11
421.449,160.07
421.550,136.18
421.650,157.84
421.750,164.49
421.848,140.94
421.950,149.23
422.050,155.64
422.149,157.84
422.250,149.23
422.349,149.23
422.450,157.84
422.550,142.21
422.649,138.97
422.750,188.04
422.850,142.93
422.949,157.76
423.050,185.56
423.149,173.68
423.249,132.28
423.349,109.17
423.449,171.33
423.549,125.29
423.650,157.76
423.749,153.46
423.850,192.96
423.949,155.64
424.049,178.35
424.149,178.35
424.249,150.56
424.350,138.97
424.449,151.38
424.549,163.63
424.650,138.97
424.749,142.21
424.849,153.54
424.950,151.38
425.049,138.20
425.149,136.18
425.249,104.12
425.350,145.09
425.449,136.95
425.549,131.07
425.649,151.38
425.749,132.96
425.849,138.90
425.949,156.48
426.047,188.04
426.149,164.49
426.249,200.56
426.349,147.19
426.449,178.35
426.549,147.19
426.649,117.99
426.749,136.95
426.849,123.47
426.949,131.74
427.049,129.05
427.149,173.68
427.249,166.70
427.349,152.12
427.449,173.76
427.549,164.49
427.649,153.54
427.749,158.61
427.849,152.12
427.949,153.46
428.049,185.56
428.149,206.71
428.248,156.40
428.349,161.69
428.449,168.54
428.549,196.38
428.649,180.67
428.749,149.97
428.849,147.92
428.949,137.64
429.048,155.56
429.149,156.40
429.249,138.90
429.349,142.93
429.449,111.58
429.549,136.95
429.649,188.99
429.749,151.38
429.848,169.00
429.949,151.38
430.049,153.54
430.149,153.46
430.248,153.46
430.348,147.11
430.448,116.80
430.549,176.87
430.649,121.60
430.749,157.76
430.849,155.72
430.949,110.91
431.049,188.89
431.149,186.50
431.248,157.00
431.347,138.90
431.448,185.56
431.548,154.29
431.648,220.14
431.748,161.37
431.848,151.30
431.949,160.07
432.048,126.47
432.148,140.16
432.248,188.04
432.348,138.12
432.448,150.56
432.548,154.89
432.648,156.92
432.748,151.38
432.848,116.11
432.948,171.33
433.048,136.95
433.148,147.11
433.248,164.41
433.348,149.23
433.448,164.49
433.549,162.23
433.648,166.78
433.748,120.83
433.848,159.99
433.948,147.11
434.048,171.33
434.148,166.78
434.248,145.09
434.348,151.30
434.448,188.04
434.548,173.68
434.648,150.56
434.748,140.16
434.848,140.16
434.947,162.23
435.048,141.02
435.148,115.49
435.246,127.20
435.347,107.45
435.448,135.71
435.548,196.38
435.648,134.87
435.748,183.11
435.848,182.17
435.948,175.96
436.048,152.71
436.148,140.16
436.248,138.12
436.348,179.84
436.448,150.56
436.548,138.20
436.648,134.26
436.748,144.29
436.848,132.28
436.948,150.56
437.048,148.42
437.147,142.21
437.248,179.84
437.348,130.33
437.448,142.21
437.548,144.29
437.648,130.25
437.748,165.91
437.848,150.56
437.947,81.14
438.047,148.42
438.148,142.21
438.248,151.38
438.348,144.29
438.448,134.26
438.548,126.47
438.647,140.94
438.749,152.63
438.847,159.99
438.948,183.20
439.048,138.20
439.147,132.28
439.247,154.81
439.348,166.78
439.448,94.43
439.548,172.31
439.648,132.28
439.747,153.54
439.850,132.28
439.950,112.60
440.050,129.12
440.150,147.11
440.250,136.95
440.350,177.44
440.450,159.22
440.550,157.00
440.650,136.95
440.750,136.88
440.850,136.95
440.950,178.44
441.050,153.54
441.150,147.19
441.250,153.54
441.350,172.78
441.450,183.20
441.547,163.63
441.647,177.52
441.747,152.71
441.847,132.28
441.947,140.24
442.047,138.20
442.147,148.42
442.247,136.18
442.347,136.18
442.447,144.29
442.547,151.38
442.647,133.03
442.747,155.72
442.846,138.20
442.947,127.20
443.047,147.19
443.147,127.20
443.247,102.45
443.347,159.99
443.446,164.58
443.547,142.93
443.647,158.69
443.747,119.75
443.847,178.35
443.947,177.44
444.047,147.11
444.147,131.00
444.247,162.23
444.347,166.70
444.447,114.38
444.546,145.09
444.647,91.38
444.747,164.49
444.847,126.47
444.947,140.24
445.049,110.84
445.149,107.45
445.249,176.96
445.349,144.21
445.449,171.33
445.549,172.69
445.649,172.78
445.750,179.84
445.849,172.78
445.949,159.14
446.049,150.56
446.148,150.56
446.249,140.24
446.349,146.38
446.449,148.42
446.549,169.55
446.649,113.70
446.749,199.67
446.849,168.20
446.949,111.99
447.046,130.33
447.146,138.97
447.246,132.96
447.346,175.14
447.446,110.84
447.546,184.62
447.646,132.96
447.746,149.23
447.846,108.51
447.946,134.95
448.046,114.38
448.146,143.00
448.246,140.16
448.346,121.60
448.446,131.07
448.546,143.00
448.646,136.95
448.746,153.46
448.846,136.18
448.946,210.10
449.046,136.18
449.146,136.18
449.246,136.18
449.346,130.33
449.446,144.29
449.546,79.19
449.646,119.05
449.746,146.38
449.846,140.24
449.946,150.56
450.046,109.51
450.146,142.21
450.245,113.70
450.346,152.71
450.446,161.37
450.546,168.20
450.646,141.43
450.746,132.21
450.846,117.29
450.946,138.20
451.045,152.71
451.146,143.50
451.245,165.03
451.345,105.56
451.445,104.52
451.545,139.46
451.646,113.09
451.746,126.54
451.844,125.81
451.946,120.89
452.045,97.06
452.146,167.33
452.246,129.58
452.345,116.53
452.445,156.16
452.545,147.61
452.645,174.24
452.745,176.52
452.845,160.60
452.946,160.60
453.046,162.76
453.146,151.89
453.245,125.74
453.346,143.50
453.445,122.04
453.546,165.91
453.646,161.37
453.745,188.63
453.845,135.42
453.945,162.76
454.045,136.88
454.145,183.78
454.245,171.88
454.345,160.52
454.446,151.81
454.545,176.52
454.646,148.42
454.745,129.58
454.843,174.24
454.945,133.50
455.046,156.16
455.145,137.43
455.244,157.00
455.345,189.58
455.445,157.00
455.545,146.38
455.645,140.24
455.745,144.29
455.845,150.48
455.945,124.64
456.045,139.46
456.145,122.11
456.245,132.28
456.345,132.28
456.445,98.61
456.545,149.23
456.645,152.71
456.745,113.70
456.844,142.14
456.945,175.05
457.045,187.09
457.145,165.91
457.245,133.43
457.345,187.09
457.445,149.66
457.545,161.37
457.645,163.63
457.745,148.42
457.845,172.78
457.945,122.76
458.045,144.29
458.145,132.28
458.245,145.58
458.345,114.80
458.444,148.42
458.544,152.71
458.645,150.63
458.745,125.81
458.845,109.58
458.945,130.33
459.045,171.88
459.143,135.42
459.244,122.11
459.344,128.85
459.444,120.26
459.544,125.81
459.645,135.49
459.744,125.81
459.844,137.43
459.945,106.79
460.044,174.24
460.145,142.29
460.245,137.43
460.345,163.63
460.445,171.88
460.545,162.85
460.644,183.69
460.745,149.74
460.845,174.15
460.945,202.17
461.045,191.13
461.145,181.34
461.244,160.52
461.345,181.25
461.445,193.56
461.545,153.97
461.645,212.69
461.745,147.61
461.844,176.52
461.944,93.83
462.044,215.50
462.145,124.64
462.245,136.18
462.344,119.05
462.445,162.23
462.544,93.83
462.644,110.24
462.744,189.58
462.844,148.34
462.944,117.36
463.044,147.61
463.144,108.51
463.244,182.17
463.344,118.35
463.444,126.47
463.544,179.01
463.644,124.64
463.744,125.81
463.843,123.92
463.944,161.37
464.044,149.74
464.144,133.43
464.244,139.38
464.344,165.03
464.444,145.58
464.544,139.46
464.644,123.92
464.744,132.28
464.844,137.43
464.944,108.57
465.044,169.64
465.144,136.18
465.244,138.20
465.344,172.78
465.444,115.49
465.544,148.50
465.643,132.28
465.743,138.20
465.844,144.29
465.943,141.43
466.043,146.38
466.144,132.28
466.242,124.57
466.344,120.83
466.444,155.64
466.544,140.16
466.643,154.81
466.744,99.17
466.844,161.45
466.944,136.18
467.043,113.70
467.144,146.31
467.244,108.51
467.343,174.24
467.443,110.24
467.544,138.20
467.644,140.24
467.744,103.48
467.843,106.79
467.944,140.08
468.043,152.71
468.144,130.25
468.243,154.89
468.343,148.42
468.443,116.53
468.543,117.23
468.644,129.12
468.743,153.54
468.843,156.92
468.943,154.89
469.043,175.05
469.144,105.16
469.243,154.89
469.341,129.58
469.443,138.20
469.543,135.42
469.642,128.39
469.743,135.42
469.842,132.21
469.943,141.50
470.043,140.24
470.143,139.46
470.243,120.26
470.343,98.61
470.443,113.70
470.543,141.02
470.643,117.29
470.743,131.53
470.843,116.60
470.943,148.42
471.043,122.04
471.143,123.85
471.243,147.61
471.343,131.53
471.443,133.43
471.543,122.04
471.643,113.70
471.743,115.49
471.843,187.09
471.943,129.58
472.043,129.58
472.143,153.97
472.243,156.92
472.343,211.66
472.443,118.42
472.543,127.65
472.643,139.38
472.743,156.16
472.841,129.58
472.943,147.61
473.042,144.29
473.143,163.63
473.243,113.70
473.342,138.12
473.442,187.09
473.543,165.03
473.643,189.49
473.742,130.25
473.842,171.88
473.943,132.21
474.042,97.61
474.143,155.64
474.243,136.26
474.342,171.41
474.442,128.39
474.543,146.31
474.643,170.44
474.743,154.81
474.842,157.00
474.943,144.29
475.042,124.64
475.145,138.20
475.244,148.42
475.345,105.16
475.442,128.39
475.542,137.43
475.643,132.28
475.742,138.20
475.842,150.56
475.942,125.81
476.042,129.58
476.142,136.11
476.242,126.47
476.342,119.05
476.442,115.49
476.542,132.21
476.642,126.47
476.742,182.26
476.842,130.33
476.942,113.70
477.042,170.44
477.143,132.14
477.244,107.45
477.341,144.21
477.442,127.20
477.543,179.27
477.642,154.81
477.742,154.81
477.842,153.97
477.942,132.21
478.042,169.00
478.142,162.31
478.242,113.70
478.342,163.54
478.442,182.26
478.542,157.00
478.642,148.42
478.742,163.63
478.842,111.93
478.942,124.57
479.042,170.44
479.142,176.52
479.242,142.93
479.342,180.76
479.441,159.14
479.542,150.56
479.642,139.38
479.742,159.22
479.842,146.38
479.942,147.61
480.042,144.21
480.142,144.21
480.241,161.37
480.342,162.76
480.441,148.42
480.542,173.59
480.642,172.69
480.742,137.35
480.842,156.92
480.942,178.92
481.042,120.89
481.142,130.25
481.241,133.43
481.341,163.63
481.441,157.00
481.541,150.48
481.641,147.69
481.741,93.24
481.840,194.53
481.942,94.43
482.041,127.20
482.141,177.52
482.241,146.38
482.339,154.81
482.441,119.12
482.541,122.76
482.641,174.24
482.741,97.99
482.841,199.67
482.941,120.96
483.041,148.42
483.141,105.10
483.241,112.67
483.341,154.89
483.442,119.12
483.541,130.33
483.642,103.48
483.740,131.00
483.841,132.21
483.941,126.54
484.041,112.67
484.141,91.38
484.241,140.24
484.341,130.33
484.441,106.79
484.541,145.09
484.641,157.84
484.742,173.68
484.840,168.12
484.941,184.62
485.041,138.20
485.141,164.41
485.241,143.72
485.341,164.49
485.441,138.90
485.541,164.49
485.642,165.91
485.741,183.11
485.841,110.91
485.941,164.49
486.041,152.63
486.141,155.56
486.241,180.76
486.340,117.92
486.441,151.38
486.542,102.39
486.641,115.06
486.741,153.46
486.841,155.56
486.941,138.90
487.041,192.96
487.141,112.67
487.241,136.18
487.341,130.33
487.440,121.60
487.540,136.95
487.640,86.90
487.741,150.48
487.841,164.49
487.941,120.45
488.040,131.07
488.141,145.09
488.241,127.20
488.341,138.90
488.441,125.36
488.541,173.68
488.641,104.12
488.740,164.49
488.840,166.78
488.941,121.60
489.040,109.76
489.140,116.11
489.241,188.89
489.340,106.39
489.440,139.67
489.540,80.26
489.641,137.64
489.741,122.31
489.840,108.10
489.940,129.86
490.040,136.95
490.141,93.52
490.241,131.07
490.340,121.53
490.440,121.60
490.540,126.01
490.640,129.79
490.740,183.20
490.840,104.12
490.940,167.66
491.040,136.95
491.140,141.80
491.240,137.72
491.339,135.71
491.440,127.86
491.540,194.90
491.640,152.20
491.740,159.99
491.840,126.01
491.940,115.06
492.040,120.45
492.140,126.01
492.241,136.47
492.341,138.42
492.440,141.72
492.540,137.72
492.640,129.79
492.740,122.96
492.840,148.73
492.940,108.76
493.040,126.74
493.140,136.40
493.240,124.84
493.340,138.49
493.440,168.54
493.540,150.05
493.640,137.64
493.740,145.81
493.839,115.74
493.940,150.86
494.040,143.79
494.140,129.86
494.240,135.71
494.340,160.92
494.440,165.36
494.540,145.89
494.640,158.69
494.740,153.46
494.840,131.00
494.940,135.71
495.040,143.79
495.140,121.60
495.240,124.19
495.340,133.72
495.440,154.29
495.540,126.01
495.640,160.84
495.743,96.62
495.842,151.38
495.940,123.47
496.040,157.84
496.140,125.29
496.240,129.05
496.340,134.95
496.440,89.85
496.540,120.45
496.640,115.06
496.740,180.76
496.843,155.64
496.939,121.53
497.039,134.95
497.140,105.74
497.239,166.78
497.342,107.45
497.439,136.95
497.540,81.14
497.640,166.78
497.739,103.08
497.839,145.01
497.939,166.70
498.040,153.46
498.139,152.63
498.239,140.16
498.340,121.60
498.439,122.24
498.539,143.79
498.639,160.07
498.739,110.24
498.839,148.42
498.939,150.56
499.039,124.64
499.139,131.07
499.239,134.95
499.339,145.09
499.440,104.12
499.539,155.72
499.639,151.38
499.739,100.80
499.839,143.00
499.939,125.36
500.039,109.10
500.139,79.73
500.239,97.61
500.339,151.38
500.439,111.93
500.539,129.05
500.639,109.10
500.739,131.00
500.839,142.93
500.939,171.33
501.039,132.96
501.139,178.35
501.239,120.39
501.339,127.86
501.439,131.00
501.539,134.95
501.639,158.69
501.739,100.80
501.839,110.84
501.939,164.49
502.039,148.42
502.139,142.21
502.239,122.76
502.339,117.29
502.440,157.00
502.539,128.39
502.639,140.24
502.739,98.55
502.837,96.01
502.939,140.94
503.039,145.09
503.139,157.00
503.239,138.20
503.339,111.93
503.439,139.38
503.539,111.99
503.638,92.93
503.739,144.29
503.839,133.03
503.938,179.84
504.039,100.17
504.139,124.57
504.238,130.33
504.339,148.50
504.439,93.89
504.539,128.39
504.638,163.63
504.739,119.05
504.838,105.10
504.938,148.42
505.039,115.49
505.138,138.20
505.238,123.92
505.338,93.89
505.439,130.33
505.539,120.89
505.639,140.94
505.738,142.21
505.839,72.51
505.938,116.17
506.038,140.94
506.138,165.82
506.238,124.64
506.339,159.22
506.438,110.31
506.538,111.99
506.638,94.43
506.738,154.89
506.838,157.00
506.939,132.21
507.038,107.45
507.138,101.82
507.238,73.78
507.338,136.95
507.438,107.45
507.538,122.76
507.638,117.29
507.738,111.99
507.838,115.49
507.938,150.56
508.038,93.83
508.138,145.16
508.238,97.00
508.338,110.84
508.438,147.19
508.538,128.39
508.638,144.29
508.738,130.33
508.838,130.33
508.941,116.17
509.038,131.07
509.141,123.47
509.238,119.75
509.338,134.95
509.438,164.41
509.538,163.63
509.638,163.63
509.738,140.16
509.838,116.11
509.938,188.04
510.038,112.60
510.138,125.29
510.238,153.54
510.338,147.11
510.438,92.87
510.538,181.69
510.638,114.31
510.738,185.65
510.838,153.54
510.938,151.30
511.038,162.23
511.138,131.07
511.238,145.09
511.338,136.95
511.438,109.17
511.541,153.54
511.640,155.64
511.740,136.88
511.839,149.23
511.940,147.11
512.040,129.05
512.137,176.05
512.237,117.92
512.337,110.84
512.438,111.51
512.538,149.23
512.638,147.19
512.737,149.31
512.838,131.74
512.938,132.96
513.040,141.72
513.140,112.60
513.237,131.00
513.337,125.29
513.438,142.51
513.538,116.86
513.637,145.09
513.737,162.23
513.837,175.96
513.937,163.09
514.037,137.72
514.140,145.09
514.240,120.52
514.340,126.09
514.437,141.02
514.537,145.09
514.637,120.89
514.737,131.07
514.840,105.80
514.938,138.97
515.040,129.93
515.137,137.72
515.238,108.10
515.340,141.72
515.439,143.79
515.541,147.19
515.640,117.99
515.740,105.80
515.840,125.36
515.940,147.19
516.040,131.82
516.140,124.12
516.240,125.29
516.340,125.36
516.440,147.11
516.540,136.95
516.640,145.89
516.740,135.71
516.840,104.70
516.939,141.72
517.040,147.92
517.139,147.84
517.239,147.84
517.339,127.93
517.440,160.92
517.539,123.47
517.639,167.74
517.739,143.79
517.839,141.72
517.939,131.82
518.039,150.05
518.139,127.93
518.239,136.88
518.340,160.84
518.439,137.64
518.540,186.50
518.639,155.64
518.739,141.02
518.839,166.78
518.939,147.11
519.039,149.31
519.139,146.38
519.239,124.64
519.339,147.19
519.440,145.09
519.539,157.00
519.639,157.00
519.739,192.96
519.839,197.09
519.940,175.14
520.039,170.44
520.139,182.26
520.239,161.37
520.339,154.81
520.440,145.01
520.540,168.12
520.640,153.54
520.740,142.93
520.839,99.23
520.940,200.65
521.039,151.38
521.139,143.72
521.240,156.48
521.339,191.49
521.439,153.54
521.540,166.78
521.640,153.54
521.740,143.00
521.840,151.38
521.940,169.00
522.040,155.72
522.140,160.07
522.239,149.31
522.340,131.82
522.440,104.76
522.540,133.03
522.640,137.72
522.740,90.43
522.839,121.94
522.940,135.71
523.040,91.97
523.139,189.08
523.240,116.86
523.340,145.01
523.439,120.45
523.539,152.20
523.639,143.79
523.739,145.89
523.839,91.32
523.939,120.45
524.040,140.94
524.139,145.09
524.236,183.20
